COUNTRY CODE	IBA CODE	IBA NAME
"RU"	"BIRDLIFE_24908"	"Sources of Alimbet river and Aktykyl ridge"
"RU"	"BIRDLIFE_22036"	"Sources of Khudes river"
"RU"	"BIRDLIFE_22025"	"Sources of Kuma river"
"RU"	"BIRDLIFE_12501"	"Sources of Kuna and Shisha rivers"
"RU"	"BIRDLIFE_1442"	"Sources of Osuga river"
"RU"	"BIRDLIFE_18917"	"Sources of the Bolshaya Karaganka and Syntasty rivers"
"RU"	"BIRDLIFE_22027"	"Sources of the Podkumok river"
"RU"	"BIRDLIFE_1431"	"Sources of the River Luga"
"RU"	"BIRDLIFE_16461"	"South Baikal migratory corridor"
"RU"	"BIRDLIFE_1425"	"South-eastern coast of Lake Ladoga"
"RU"	"BIRDLIFE_22072"	"Southern Agrakhan lake"
"RU"	"BIRDLIFE_1513"	"Southern coast of Cheshskaya Bay"
"RU"	"BIRDLIFE_12540"	"Southern coast of Ladoga Lake"
"RU"	"BIRDLIFE_12544"	"Southern coast of the Neva bay"
"RU"	"BIRDLIFE_13021"	"Southern part of Chograiski reservoir"
"RU"	"BIRDLIFE_26467"	"Spassk flood-plain of Oka river"
"RU"	"BIRDLIFE_1555"	"Stakhovski marshes"
"RU"	"BIRDLIFE_13022"	"Staromainskiy forest and bay"
"RU"	"BIRDLIFE_18795"	"Stekleney Lake"
"RU"	"BIRDLIFE_1638"	"Stepan Rasin Rock"
"RU"	"BIRDLIFE_12521"	"Stepnovski saltmarshes"
"RU"	"BIRDLIFE_1451"	"Steppe valley of Sakmara river"
"RU"	"BIRDLIFE_25025"	"Steppes in the vicinity of Kanavka village"
"RU"	"BIRDLIFE_18922"	"Steppes in the vicinity of Zeleni Dol village"
"RU"	"BIRDLIFE_16479"	"Stolbovoy island"
"RU"	"BIRDLIFE_16509"	"Strelnikova ridge"
"RU"	"BIRDLIFE_22147"	"Sulakskaya bay"
"RU"	"BIRDLIFE_12532"	"Sulakskaya lagoon"
"RU"	"BIRDLIFE_1440"	"Sura environs"
"RU"	"BIRDLIFE_1565"	"Surroundings of Kiyesh'yaur lake"
"RU"	"BIRDLIFE_1564"	"Surski reservoir"
"RU"	"BIRDLIFE_20017"	"Surskoi spur of Cheboksarskoye reservoir"
"RU"	"BIRDLIFE_1619"	"Suskanski Bay of Kuybyshev Resrvoir"
"RU"	"BIRDLIFE_32069"	"Suzunsky pine forest"
"RU"	"BIRDLIFE_13016"	"Sviyago-Kubninskaya forest-steppe"
"RU"	"BIRDLIFE_16456"	"Svyatoi Nos area"
"RU"	"BIRDLIFE_1629"	"Swans area (southern shore of Finski Bay)"
"RU"	"BIRDLIFE_18829"	"Taezhno-Mikhaylovsky"
"RU"	"BIRDLIFE_16546"	"Talan Island"
"RU"	"BIRDLIFE_18807"	"Talduair mountain"
"RU"	"BIRDLIFE_18589"	"Talginskaya Valley"
"RU"	"BIRDLIFE_22188"	"Taman'"
"RU"	"BIRDLIFE_22200"	"Targimskaya intermountain"
"RU"	"BIRDLIFE_1455"	"Tashlinski forest"
"RU"	"BIRDLIFE_12527"	"Tazhinski liman"
"RU"	"BIRDLIFE_12512"	"Tazlarovskiye hills"
"RU"	"BIRDLIFE_1489"	"Teberdinski Nature Reserve"
"RU"	"BIRDLIFE_18642"	"Teletskoye lake"
"RU"	"BIRDLIFE_12534"	"Temirgoiskiye lakes"
"RU"	"BIRDLIFE_16554"	"Tere-Khol' lake"
"RU"	"BIRDLIFE_1591"	"Terekhovski oak-forest"
"RU"	"BIRDLIFE_16603"	"Terpyey-Tumus"
"RU"	"BIRDLIFE_24911"	"Terski coast"
"RU"	"BIRDLIFE_18669"	"Tirikul' and Kadkul' lakes"
"RU"	"BIRDLIFE_25039"	"Tishskaya Dal' area"
"RU"	"BIRDLIFE_22190"	"Tlyaratinski reserve"
"RU"	"BIRDLIFE_18625"	"Tobol pine forests near Proryvnoye village"
"RU"	"BIRDLIFE_16583"	"Torey lakes"
"RU"	"BIRDLIFE_1542"	"Torna-Shoina watershed"
"RU"	"BIRDLIFE_18629"	"Travykul' lake"
"RU"	"BIRDLIFE_16571"	"Trekhozerki lakes"
"RU"	"BIRDLIFE_18643"	"Tri Gusikhi"
"RU"	"BIRDLIFE_32060"	"Troitskoye lake"
"RU"	"BIRDLIFE_12561"	"Tselau bog system"
"RU"	"BIRDLIFE_13018"	"Tsimlyanskiye sands"
"RU"	"BIRDLIFE_1568"	"Tsninski Forest"
"RU"	"BIRDLIFE_24904"	"Tul'skiye Zaseki forest"
"RU"	"BIRDLIFE_20059"	"Tulak lake"
"RU"	"BIRDLIFE_18677"	"Tundrovo lake"
"RU"	"BIRDLIFE_18671"	"Tundyt mountain"
"RU"	"BIRDLIFE_16457"	"Tunkin valley"
"RU"	"BIRDLIFE_12528"	"Turali lakes"
"RU"	"BIRDLIFE_12533"	"Turalinskaya lagoon"
"RU"	"BIRDLIFE_16514"	"Tyk and Viakhtu bays"
"RU"	"BIRDLIFE_16542"	"Tyukhtet-Shadat marshes"
"RU"	"BIRDLIFE_24660"	"Tyuleni island"
"RU"	"BIRDLIFE_16516"	"Tyuleniy Island"
"RU"	"BIRDLIFE_18770"	"Ubinskoye Lake"
"RU"	"BIRDLIFE_45739"	"Udskaya Bay"
"RU"	"BIRDLIFE_16567"	"Udyl' lake"
"RU"	"BIRDLIFE_12503"	"Ufimskoye plateau"
"RU"	"BIRDLIFE_1504"	"Uglichskoy reservoir"
"RU"	"BIRDLIFE_16568"	"Ul'banskiy bay"
"RU"	"BIRDLIFE_25059"	"Ul'skoye bog"
"RU"	"BIRDLIFE_16572"	"Ulukhkol' lake"
"RU"	"BIRDLIFE_16575"	"Unfrozen section of the Yenisey river"
"RU"	"BIRDLIFE_13013"	"Unskaya bay"
"RU"	"BIRDLIFE_1556"	"Upper Mologa river (lake Verestovo)"
"RU"	"BIRDLIFE_1569"	"Upper Voronezh forest"
"RU"	"BIRDLIFE_20057"	"Upper and Middle Yuribey"
"RU"	"BIRDLIFE_16504"	"Upper and middle Nizhnyaya Baikha river"
"RU"	"BIRDLIFE_18717"	"Upper streams of Ob' river"
"RU"	"BIRDLIFE_16582"	"Urul'guveem hollow"
"RU"	"BIRDLIFE_18825"	"Uryadki Lake"
"RU"	"BIRDLIFE_12513"	"Uryuk"
"RU"	"BIRDLIFE_12511"	"Usen'-Ivanovski forest"
"RU"	"BIRDLIFE_12569"	"Ust'-Medveditskaya area"
"RU"	"BIRDLIFE_18871"	"Ust'-Ozerninskiye bogs"
"RU"	"BIRDLIFE_16467"	"Utashud Island"
"RU"	"BIRDLIFE_16484"	"Utkholok river"
"RU"	"BIRDLIFE_32053"	"Utrish Reserve and adjacent coastal waters"
"RU"	"BIRDLIFE_1620"	"Uttinskaya area"
"RU"	"BIRDLIFE_18788"	"Uzkaya Steppe"
"RU"	"BIRDLIFE_16472"	"Vakhil' river mouth"
"RU"	"BIRDLIFE_1471"	"Valaamski archipelago"
"RU"	"BIRDLIFE_1585"	"Valley complex of Moksha and Oka rivers"
"RU"	"BIRDLIFE_16458"	"Valley of Barguzin"
"RU"	"BIRDLIFE_22191"	"Valley of Bashlychai river"
"RU"	"BIRDLIFE_22204"	"Valley of Gizel'don river"
"RU"	"BIRDLIFE_12564"	"Valley of Khasaut river, mountains B.Bermamyt and M.Bermamyt"
"RU"	"BIRDLIFE_12577"	"Valley of Khodz' river"
"RU"	"BIRDLIFE_1443"	"Valley of Safarovka river"
"RU"	"BIRDLIFE_1480"	"Valley of Sysola river"
"RU"	"BIRDLIFE_18594"	"Valley of Terek River (Mozdokski District)"
"RU"	"BIRDLIFE_12581"	"Valley of Terek river, Kabardino-Balkaria"
"RU"	"BIRDLIFE_1572"	"Valley of Urup river"
"RU"	"BIRDLIFE_12562"	"Valley of Zhizdra river"
"RU"	"BIRDLIFE_18806"	"Valley of the Berd' river"
"RU"	"BIRDLIFE_18664"	"Valley of the Yorkutayakha river"
"RU"	"BIRDLIFE_16589"	"Vankarem lowlands and Kolyuchin bay"
"RU"	"BIRDLIFE_1538"	"Varandeyskaya Lapta peninsula"
"RU"	"BIRDLIFE_13001"	"Varegovskoye bog"
"RU"	"BIRDLIFE_1460"	"Varfolomeyevskiye saltmarshes"
"RU"	"BIRDLIFE_1616"	"Varnavinsko-Kryukovskaya irrigation system"
"RU"	"BIRDLIFE_1509"	"Vashutkiny, Padimeyskiye and Kharbeyskiye lakes"
"RU"	"BIRDLIFE_16497"	"Vasiliya islands"
"RU"	"BIRDLIFE_1510"	"Vaygach island"
"RU"	"BIRDLIFE_26469"	"Vedeneevsk pine forest"
"RU"	"BIRDLIFE_18818"	"Verkhne-Kondinsky zakaznik"
"RU"	"BIRDLIFE_22022"	"Verkhnechegemskaya depression"
"RU"	"BIRDLIFE_1622"	"Verkhnevisherski mountain"
"RU"	"BIRDLIFE_16488"	"Verkhoturova Island"
"RU"	"BIRDLIFE_1427"	"Veselovskoye reservoir"
"RU"	"BIRDLIFE_24386"	"Vetluga floodplain in the Nizhni Novgorod region"
"RU"	"BIRDLIFE_1498"	"Vicinity of Borisoglebovka (Saratovski [Semenovski] Reserve)"
"RU"	"BIRDLIFE_12500"	"Vicinity of Dakhovka"
"RU"	"BIRDLIFE_20040"	"Vicinity of Eruslan village"
"RU"	"BIRDLIFE_25029"	"Vicinity of Poltavka village"
"RU"	"BIRDLIFE_1462"	"Vicinity of Voznesensk village"
"RU"	"BIRDLIFE_12518"	"Vicinity of the Vozhe lake and Charonda marshes"
"RU"	"BIRDLIFE_12559"	"Vishtynetski (Red) forest"
"RU"	"BIRDLIFE_18663"	"Visimsky zapovednik and vicinity"
"RU"	"BIRDLIFE_18857"	"Vizhay river"
"RU"	"BIRDLIFE_1470"	"Vodlozero"
"RU"	"BIRDLIFE_18874"	"Vodorazdel'naya"
"RU"	"BIRDLIFE_1495"	"Volga Delta"
"RU"	"BIRDLIFE_16527"	"Volochanka river basin"
"RU"	"BIRDLIFE_16537"	"Vorogovo archipelago, Yenisey river"
"RU"	"BIRDLIFE_1559"	"Voronezhski Nature Reserve"
"RU"	"BIRDLIFE_1563"	"Voroninski Nature Reserve"
"RU"	"BIRDLIFE_1477"	"Vorono-Khoperski area"
"RU"	"BIRDLIFE_12553"	"Vyborgski Bay"
"RU"	"BIRDLIFE_12578"	"Watershead of Atsvezh and Yuma rivers"
"RU"	"BIRDLIFE_12579"	"Watershead of Kama and Porysh rivers"
"RU"	"BIRDLIFE_24907"	"Watershead of Malaya Sviyaga river"
"RU"	"BIRDLIFE_1499"	"Watershed between Sura and Barysh rivers"
"RU"	"BIRDLIFE_1613"	"Watershed of Bel'skaya and Nugush rivers"
"RU"	"BIRDLIFE_1475"	"Watershed of Bityug and Tsna rivers"
"RU"	"BIRDLIFE_24913"	"Watershed of Kazanka and Shoshma rivers"
"RU"	"BIRDLIFE_1590"	"Watershed of Tsna and Vysha rivers"
"RU"	"BIRDLIFE_18819"	"Watershed of the Mulym'ya and Bolshoy Tap rivers"
"RU"	"BIRDLIFE_1517"	"Watershed of the Rivers Strelna and Varzuga"
"RU"	"BIRDLIFE_16585"	"West Chaun plain"
"RU"	"BIRDLIFE_1484"	"Western Ilmen area"
"RU"	"BIRDLIFE_12519"	"Western coast of Beloye lake"
"RU"	"BIRDLIFE_29388"	"Wetlands of Karasuk town"
"RU"	"BIRDLIFE_16588"	"Wrangel and Herald Islands"
"RU"	"BIRDLIFE_1621"	"Yamantau mountain"
"RU"	"BIRDLIFE_16547"	"Yamskiye Islands"
"RU"	"BIRDLIFE_16608"	"Yana delta"
"RU"	"BIRDLIFE_12572"	"Yangiyurtovski reserve and Bakas fen"
"RU"	"BIRDLIFE_18937"	"Yasnaya Polyana site"
"RU"	"BIRDLIFE_1575"	"Yeiski salt-lakes"
"RU"	"BIRDLIFE_18692"	"Yel'tsovskaya"
"RU"	"BIRDLIFE_16503"	"Yeloguy-Artyugina interfluve"
"RU"	"BIRDLIFE_18771"	"Yudinsky stretch"
"RU"	"BIRDLIFE_1479"	"Yugyd Va"
"RU"	"BIRDLIFE_18925"	"Yuzhskoe lake-land"
"RU"	"BIRDLIFE_18880"	"Zaikovo forest"
"RU"	"BIRDLIFE_24905"	"Zalazniki, Beli, Urino and Leskovo area"
"RU"	"BIRDLIFE_1473"	"Zaonezh'ye"
"RU"	"BIRDLIFE_18665"	"Zapovednik ""Denezhkin Kamen'"""
"RU"	"BIRDLIFE_1505"	"Zavidovo Reserve, including Lotoshinski, Klinski and Diatlovo fish ponds"
"RU"	"BIRDLIFE_1476"	"Zavoronezhski area"
"RU"	"BIRDLIFE_18772"	"Zdvinsky zakaznik"
"RU"	"BIRDLIFE_12550"	"Zelentsy islands"
"RU"	"BIRDLIFE_16508"	"Zevskoye plateau"
"RU"	"BIRDLIFE_1639"	"Zhestyanka"
"RU"	"BIRDLIFE_1497"	"Zhigulevski Nature Reserve"
"RU"	"BIRDLIFE_16473"	"Zhupanovskiy lagoon"
"RU"	"BIRDLIFE_22049"	"Zhuravlinaya"
"RU"	"BIRDLIFE_12502"	"Zilairskoye Prisakmar'ye"
"RU"	"BIRDLIFE_18930"	"Zolotarevskaya area"
"RW"	"BIRDLIFE_6775"	"Akagera National Park"
"RW"	"BIRDLIFE_6777"	"Akanyaru wetlands"
"RW"	"BIRDLIFE_6778"	"Cyamudongo forest"
"RW"	"BIRDLIFE_6776"	"Nyabarongo wetlands"
"RW"	"BIRDLIFE_6779"	"Nyungwe National Park"
"RW"	"BIRDLIFE_6773"	"Rugezi Marsh"
"RW"	"BIRDLIFE_6774"	"Volcans National Park"
"SA"	"BIRDLIFE_8260"	"Abu Ali"
"SA"	"BIRDLIFE_8266"	"Al-Ha'ir"
"SA"	"BIRDLIFE_8280"	"Al-Habrow al-Arabi"
"SA"	"BIRDLIFE_8264"	"Al-Hasa lagoons"
"SA"	"BIRDLIFE_8263"	"Al-Wajh Bank"
"SA"	"BIRDLIFE_8255"	"At-Tubayq"
"SA"	"BIRDLIFE_8254"	"Dawmat al-Jandl wetland"
"SA"	"BIRDLIFE_8290"	"Farasan Islands"
"SA"	"BIRDLIFE_8259"	"Gulf coral islands"
"SA"	"BIRDLIFE_8265"	"Gulf of Salwah"
"SA"	"BIRDLIFE_8253"	"Harrat al-Harrah"
"SA"	"BIRDLIFE_8269"	"Hawtat Bani Tamim"
"SA"	"BIRDLIFE_8267"	"Hima al-Fiqrah"
"SA"	"BIRDLIFE_8258"	"Jabal Aja and Northern Ha'il"
"SA"	"BIRDLIFE_8286"	"Jabal Fayfa"
"SA"	"BIRDLIFE_8285"	"Jabal Qaha - Lajib gorge"
"SA"	"BIRDLIFE_8256"	"Jabal al-Lawz"
"SA"	"BIRDLIFE_8272"	"Jiddah south corniche and port"
"SA"	"BIRDLIFE_8289"	"Jizan Bay"
"SA"	"BIRDLIFE_8281"	"Khawr 'Amiq"
"SA"	"BIRDLIFE_8291"	"Khawr Wahlan"
"SA"	"BIRDLIFE_8257"	"King Faisal Airbase, Tabuk"
"SA"	"BIRDLIFE_8283"	"Kutambil island"
"SA"	"BIRDLIFE_8268"	"Madinat Yanbu al-Sinaiyah"
"SA"	"BIRDLIFE_8271"	"Mahazat as-Sayd"
"SA"	"BIRDLIFE_8273"	"Makkah waste-water stream"
"SA"	"BIRDLIFE_8287"	"Malaki dam"
"SA"	"BIRDLIFE_8274"	"National Wildlife Research Center and environs, Taif"
"SA"	"BIRDLIFE_8277"	"Qishran Bay"
"SA"	"BIRDLIFE_8282"	"Raydah escarpment"
"SA"	"BIRDLIFE_8261"	"Sabkhat al-Fasl lagoons"
"SA"	"BIRDLIFE_8279"	"Shallal ad-Dahna"
"SA"	"BIRDLIFE_8284"	"Shuqaiq mangrove"
"SA"	"BIRDLIFE_8275"	"Taif escarpment"
"SA"	"BIRDLIFE_8262"	"Tarut Bay"
"SA"	"BIRDLIFE_8278"	"Umm al-Qamari"
"SA"	"BIRDLIFE_8288"	"Wadi Jawwah"
"SA"	"BIRDLIFE_8270"	"Wadi Rabigh springs"
"SA"	"BIRDLIFE_8276"	"Wadi Turabah and Jabal Ibrahim"
"SB"	"BIRDLIFE_23640"	"East Makira"
"SB"	"BIRDLIFE_30036"	"East Rennell"
"SB"	"BIRDLIFE_29785"	"Gizo"
"SB"	"BIRDLIFE_26705"	"Guadalcanal Watersheds"
"SB"	"BIRDLIFE_31342"	"Kolombangara Marine"
"SB"	"BIRDLIFE_23641"	"Kolombangara Upland Forest"
"SB"	"BIRDLIFE_27491"	"Malaita Highlands"
"SB"	"BIRDLIFE_27490"	"Mount Maetambe - Kolombangara River"
"SB"	"BIRDLIFE_29786"	"Nendö"
"SB"	"BIRDLIFE_27489"	"North-west Vella Lavella"
"SB"	"BIRDLIFE_29787"	"Vanikoro"
"SC"	"BIRDLIFE_6791"	"African Banks"
"SC"	"BIRDLIFE_6799"	"Aldabra Special Reserve"
"SC"	"BIRDLIFE_6781"	"Aride Island Special Reserve"
"SC"	"BIRDLIFE_6780"	"Bird Island (Ile aux Vaches)"
"SC"	"BIRDLIFE_6794"	"Boudeuse Island"
"SC"	"BIRDLIFE_6790"	"Conception island"
"SC"	"BIRDLIFE_6798"	"Cosmoledo"
"SC"	"BIRDLIFE_6783"	"Cousin Island Special Reserve"
"SC"	"BIRDLIFE_6784"	"Cousine island"
"SC"	"BIRDLIFE_6792"	"D'Arros Island and Saint Joseph Atoll"
"SC"	"BIRDLIFE_6796"	"Desnoeufs island"
"SC"	"BIRDLIFE_6793"	"Etoile island"
"SC"	"BIRDLIFE_6797"	"Farquhar - South Island and islets"
"SC"	"BIRDLIFE_6787"	"Frégate island"
"SC"	"BIRDLIFE_6785"	"La Digue island"
"SC"	"BIRDLIFE_6789"	"Mahé highlands and surrounding areas"
"SC"	"BIRDLIFE_6795"	"Marie-Louise Island"
"SC"	"BIRDLIFE_6788"	"Montagne Glacis - When She Comes"
"SC"	"BIRDLIFE_6782"	"Praslin National Park and surrounding areas"
"SC"	"BIRDLIFE_6786"	"Silhouette National Park"
"SD"	"BIRDLIFE_6808"	"Dinder"
"SD"	"BIRDLIFE_6807"	"En Nahud"
"SD"	"BIRDLIFE_6804"	"Gezira"
"SD"	"BIRDLIFE_6806"	"Jebel Marra"
"SD"	"BIRDLIFE_6802"	"Khor Arba'at"
"SD"	"BIRDLIFE_30047"	"Lake Abiad (Sudan)"
"SD"	"BIRDLIFE_6809"	"Lake Kundi"
"SD"	"BIRDLIFE_6801"	"Mukawwar island and Dunganab bay"
"SD"	"BIRDLIFE_6803"	"Suakin archipelago"
"SD"	"BIRDLIFE_6805"	"Um Badr lake"
"SD"	"BIRDLIFE_6800"	"Wadi Halfa"
"SE"	"BIRDLIFE_889"	"Archipelago and coastline of North-East Scania"
"SE"	"BIRDLIFE_21962"	"Archipelago of Nothern Hälsingland"
"SE"	"BIRDLIFE_867"	"Archipelago of Stockholm"
"SE"	"BIRDLIFE_860"	"Archipelago of Östergötland"
"SE"	"BIRDLIFE_9002"	"Bank of Hoburg"
"SE"	"BIRDLIFE_21949"	"Bay of Brå – Hävringe Island"
"SE"	"BIRDLIFE_865"	"Bay of Kil"
"SE"	"BIRDLIFE_894"	"Bay of Rynninge"
"SE"	"BIRDLIFE_884"	"Bay of Skälder"
"SE"	"BIRDLIFE_21952"	"Bay of Strandstugu"
"SE"	"BIRDLIFE_907"	"Bay of Svensksund"
"SE"	"BIRDLIFE_903"	"Bay of Torslanda"
"SE"	"BIRDLIFE_9010"	"Blekinge Archipelago"
"SE"	"BIRDLIFE_893"	"Bonden Island"
"SE"	"BIRDLIFE_898"	"Båtfors – Bredfors"
"SE"	"BIRDLIFE_853"	"Coastal area (including seaside meadows) of Eastern Öland"
"SE"	"BIRDLIFE_857"	"Coastal area of Eastern Gotland"
"SE"	"BIRDLIFE_9005"	"Coastal area of Oskarshamn"
"SE"	"BIRDLIFE_9001"	"Coastal area of Torö – Muskö"
"SE"	"BIRDLIFE_9008"	"Coastal area of Ystad – Hörte"
"SE"	"BIRDLIFE_901"	"Dannemora"
"SE"	"BIRDLIFE_849"	"Falsterbo – Bay of Fote"
"SE"	"BIRDLIFE_908"	"Fjord of Båta"
"SE"	"BIRDLIFE_909"	"Fjord of Kungsbacka"
"SE"	"BIRDLIFE_859"	"Fjord of Stig"
"SE"	"BIRDLIFE_897"	"Florarna"
"SE"	"BIRDLIFE_22018"	"Frostviken"
"SE"	"BIRDLIFE_870"	"Färnebofjärden"
"SE"	"BIRDLIFE_855"	"Getterön"
"SE"	"BIRDLIFE_892"	"Gnäggen Island"
"SE"	"BIRDLIFE_902"	"Gräsö Archipelago"
"SE"	"BIRDLIFE_904"	"Hanveden – Hemfosa"
"SE"	"BIRDLIFE_910"	"Holmöarna Archipelago"
"SE"	"BIRDLIFE_9006"	"Kalmar – Pataholm"
"SE"	"BIRDLIFE_858"	"Karlsö Islands"
"SE"	"BIRDLIFE_883"	"Kullaberg"
"SE"	"BIRDLIFE_863"	"Lake Dättern"
"SE"	"BIRDLIFE_876"	"Lake Gammelstadsviken"
"SE"	"BIRDLIFE_21961"	"Lake Hallbo"
"SE"	"BIRDLIFE_868"	"Lake Hjälstaviken"
"SE"	"BIRDLIFE_862"	"Lake Hornborga"
"SE"	"BIRDLIFE_866"	"Lake Kvismaren"
"SE"	"BIRDLIFE_856"	"Lake Kävsjön – Store Mosse"
"SE"	"BIRDLIFE_878"	"Lake Laidaure"
"SE"	"BIRDLIFE_21953"	"Lake Lim"
"SE"	"BIRDLIFE_877"	"Lake Persöfjärden"
"SE"	"BIRDLIFE_891"	"Lake Ralången – Lake Hyllingen"
"SE"	"BIRDLIFE_21955"	"Lake Skedviken"
"SE"	"BIRDLIFE_886"	"Lake Solgen"
"SE"	"BIRDLIFE_890"	"Lake Storhjälmaren"
"SE"	"BIRDLIFE_875"	"Lake Tjålme – Valley of Lais"
"SE"	"BIRDLIFE_885"	"Lake Tysslingen"
"SE"	"BIRDLIFE_896"	"Lake Tämnaren"
"SE"	"BIRDLIFE_861"	"Lake Tåkern"
"SE"	"BIRDLIFE_21944"	"Lake Vendel"
"SE"	"BIRDLIFE_872"	"Lake Ånn – Storlien"
"SE"	"BIRDLIFE_854"	"Lake Åsnen"
"SE"	"BIRDLIFE_864"	"Lake Östen"
"SE"	"BIRDLIFE_906"	"Lake Östra Styran"
"SE"	"BIRDLIFE_895"	"Ledskär – Bay of Karlholm"
"SE"	"BIRDLIFE_9009"	"Little Middelgrund"
"SE"	"BIRDLIFE_887"	"Lomma Bight"
"SE"	"BIRDLIFE_888"	"Lundåkra Bight"
"SE"	"BIRDLIFE_900"	"Lövsta Bight – Björn Archipelago"
"SE"	"BIRDLIFE_22030"	"Middagsfjället – Dörrshöjden"
"SE"	"BIRDLIFE_21946"	"Muddus"
"SE"	"BIRDLIFE_9003"	"Northern Midsjö Bank"
"SE"	"BIRDLIFE_852"	"Ottenby"
"SE"	"BIRDLIFE_880"	"Påkketan"
"SE"	"BIRDLIFE_871"	"River Dal – Håvran"
"SE"	"BIRDLIFE_851"	"River Helge"
"SE"	"BIRDLIFE_850"	"River Klingaälv – Lake Kranke"
"SE"	"BIRDLIFE_869"	"River Svartån"
"SE"	"BIRDLIFE_873"	"River Ume Delta and Plains"
"SE"	"BIRDLIFE_882"	"Rödkallen – Söräspen Islands"
"SE"	"BIRDLIFE_899"	"Sandemar"
"SE"	"BIRDLIFE_879"	"Sjaunja"
"SE"	"BIRDLIFE_22031"	"Sjöängen – Svartån"
"SE"	"BIRDLIFE_9004"	"Southern Midsjö Bank"
"SE"	"BIRDLIFE_881"	"Tavvavouma"
"SE"	"BIRDLIFE_3294"	"Tärnan – Riala"
"SE"	"BIRDLIFE_874"	"Vindel Mountains (including Lake Tärna)"
"SE"	"BIRDLIFE_21954"	"Weather Islands"
"SE"	"BIRDLIFE_21945"	"Western part of Lake Mälaren"
"SG"	"BIRDLIFE_16392"	"Central Forest"
"SG"	"BIRDLIFE_16393"	"Kranji-Mandai"
"SG"	"BIRDLIFE_16391"	"Ubin-Khatib"
"SH"	"BIRDLIFE_6823"	"Boatswainbird Island"
"SH"	"BIRDLIFE_44717"	"Donkey Plain"
"SH"	"BIRDLIFE_44719"	"Fishers Valley Flat"
"SH"	"BIRDLIFE_6829"	"Gough Island"
"SH"	"BIRDLIFE_44720"	"Great Stone Top and Shore Island"
"SH"	"BIRDLIFE_44716"	"Gumwood Hill"
"SH"	"BIRDLIFE_6827"	"Inaccessible Island"
"SH"	"BIRDLIFE_44718"	"Ladder Hill"
"SH"	"BIRDLIFE_44713"	"Letterbox Peninsula"
"SH"	"BIRDLIFE_6828"	"Nightingale Island group"
"SH"	"BIRDLIFE_6826"	"Tristan Island"
"SH"	"BIRDLIFE_44715"	"West Coast"
"SH"	"BIRDLIFE_44712"	"Wideawake Fairs"
"SI"	"BIRDLIFE_22169"	"Banjšice plateau"
"SI"	"BIRDLIFE_29919"	"Breginjski Stol"
"SI"	"BIRDLIFE_44678"	"Central Gulf of Trieste"
"SI"	"BIRDLIFE_29920"	"Debeli rtič"
"SI"	"BIRDLIFE_29921"	"Dobrava - Jovsi"
"SI"	"BIRDLIFE_22161"	"Dravinja valley"
"SI"	"BIRDLIFE_29922"	"Gluha loza"
"SI"	"BIRDLIFE_695"	"Goričko"
"SI"	"BIRDLIFE_22165"	"Grintovci"
"SI"	"BIRDLIFE_22167"	"Jelovica plateau"
"SI"	"BIRDLIFE_690"	"Julijci"
"SI"	"BIRDLIFE_29923"	"Karavanke"
"SI"	"BIRDLIFE_696"	"Karst"
"SI"	"BIRDLIFE_29924"	"Kozjansko"
"SI"	"BIRDLIFE_691"	"Kočevsko"
"SI"	"BIRDLIFE_697"	"Krakovo forest and Šentjernej plain"
"SI"	"BIRDLIFE_685"	"Lake Cerknica"
"SI"	"BIRDLIFE_684"	"Ljubljansko moor"
"SI"	"BIRDLIFE_688"	"Nanoščica river basin"
"SI"	"BIRDLIFE_686"	"Planina polje"
"SI"	"BIRDLIFE_22162"	"Pohorje"
"SI"	"BIRDLIFE_689"	"Reka valley"
"SI"	"BIRDLIFE_29925"	"Renški glinokopi"
"SI"	"BIRDLIFE_693"	"River Drava"
"SI"	"BIRDLIFE_694"	"River Mura"
"SI"	"BIRDLIFE_22164"	"Rocky faces of Posavsko hribovje"
"SI"	"BIRDLIFE_692"	"Sečovlje saltpans"
"SI"	"BIRDLIFE_22160"	"Slovenske gorice"
"SI"	"BIRDLIFE_22166"	"Snežnik plateau and Pivka valley"
"SI"	"BIRDLIFE_29926"	"Spodnja Sava"
"SI"	"BIRDLIFE_29927"	"Srednja Sava"
"SI"	"BIRDLIFE_29146"	"Strunjan saltpans"
"SI"	"BIRDLIFE_29928"	"Trnovski gozd"
"SI"	"BIRDLIFE_22168"	"Vipavski rob"
"SI"	"BIRDLIFE_23994"	"Črete"
"SI"	"BIRDLIFE_22171"	"Škocjan Bay"
"SJ"	"BIRDLIFE_44500"	"Adventdalen & Adventfjorden"
"SJ"	"BIRDLIFE_3188"	"Bjørnøya (Bear Island)"
"SJ"	"BIRDLIFE_3191"	"Forlandet National Park"
"SJ"	"BIRDLIFE_3194"	"Fuglefjella"
"SJ"	"BIRDLIFE_3198"	"Hopen island"
"SJ"	"BIRDLIFE_3197"	"Ingeborgfjellet"
"SJ"	"BIRDLIFE_3190"	"Inner parts of Kongsfjorden"
"SJ"	"BIRDLIFE_3199"	"Jan Mayen island"
"SJ"	"BIRDLIFE_44501"	"Kvalhovden & Sjukovskifjella"
"SJ"	"BIRDLIFE_44503"	"Midterhuken & Eholmen"
"SJ"	"BIRDLIFE_3200"	"Nordenskiöldkysten"
"SJ"	"BIRDLIFE_44537"	"Nordre Isfjorden"
"SJ"	"BIRDLIFE_3192"	"Northeast Svalbard Nature Reserve"
