GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	CHECKLIST COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS2986193140	2025-03-23 00:28:31.994915	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Robert Cardinal Park	L37928707	P	33.2222730	-87.6116160	2025-03-22	18:25:00	obsr3031639		S220142654	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2985779179	2025-03-30 13:04:02.906345	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Sharpes Landing	L10883707	H	33.2912000	-87.5194270	2025-03-22	18:30:00	obsr1073731		S220126211	Traveling	Traveling	P22			72	0.200		2	1	G14300343	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3006731433	2025-03-30 20:33:52.367627	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr3774491		S221694605	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2969913034	2025-03-17 09:59:10.37814	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Western Riverwalk	L41309016	P	33.2113430	-87.5767710	2025-03-16	16:19:00	obsr3774491		S219049278	Traveling	Traveling	P22			130	3.868		2	1	G14263565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005092408	2025-03-29 11:22:03.453589	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2	NB	C4	NB		United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		28			Tannehill Ironworks Historical Park	L1132450	H	33.2510342	-87.0666504	2025-03-26	07:15:00	obsr556872		S221549108	Traveling	Traveling	P22			50	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920022840	2025-03-01 09:37:01.23374	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-01	08:30:00	obsr447687		S216011139	Traveling	Traveling	P22			6	0.113		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2991957798	2025-03-24 19:01:25.98078	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-24	17:43:00	obsr447687		S220580825	Traveling	Traveling	P22			6	0.129		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3011159181	2025-03-31 08:29:06.97927	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr909517		S222038818	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0		Overcast sky--Temp of 67 degrees F--Wind from NE at 3-8 mph--71% humidity--Local Tuscaloosa Birding Group (2025 Spring Migration birding trip #1)		
URN:CornellLabOfOrnithology:EBIRD:OBS3009418871	2025-03-30 17:15:29.683739	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr1073731		S221934151	Traveling	Traveling	P22			60	13.532		2	1	G14355008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920142944	2025-03-01 23:25:36.561672	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	06:48:00	obsr1073731		S216022483	Traveling	Traveling	P22			142	11.467		2	1	G14143492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966392578	2025-03-16 08:22:51.164749	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Oliver Lock & Dam	L4427680	H	33.2068705	-87.5917464	2025-03-16	07:03:00	obsr451424		S218820969	Traveling	Traveling	P22			15	0.298		2	1	G14254192	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3012281910	2025-03-31 15:27:36.722771	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama Arboretum	L2117830	H	33.1945625	-87.4808264	2025-03-31	14:08:00	obsr451424		S222135002	Traveling	Traveling	P22			16	1.014		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2981119725	2025-03-21 10:19:21.447527	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama	L18817142	H	33.2148447	-87.5425928	2025-03-21	09:12:00	obsr2915343		S219767626	Traveling	Traveling	P22			5	0.496		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2949553402	2025-03-10 13:49:15.746103	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				6					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-10	11:16:00	obsr451424		S217724748	Traveling	Traveling	P22			77	12.810		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3036194158	2025-04-08 23:37:52.265975	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374	L16659130	P	33.2976590	-87.5037360	2025-03-29	10:00:00	obsr1235845		S223983480	Stationary	Stationary	P21			120			2	1	G14418257	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2925035780	2025-03-02 18:02:50.810362	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-02	16:56:00	obsr447687		S216348594	Traveling	Traveling	P22			6	0.193		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2961838394	2025-03-14 19:11:56.718755	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)	L40255155	P	33.0902080	-87.3957410	2025-03-14	16:33:00	obsr2940210		S218530306	Stationary	Stationary	P21			98			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2952657342	2025-03-11 14:09:22.444802	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125	BIRDLIFE_31408|US-AL_2619	27			NFS Road 706D, Oakmulgee (33.037, -87.453)	L41105147	P	33.0367499	-87.4530078	2025-03-11	11:03:00	obsr990599		S217914552	Traveling	Traveling	P22			7	0.338		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2952660534	2025-03-11 14:17:47.506443	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Newt Hinton Park	L41105436	P	33.1210920	-87.5374223	2025-03-11	12:59:00	obsr447687		S217916832	Traveling	Traveling	P22			17	0.676		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2953324388	2025-03-11 18:43:06.155592	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama Arboretum	L2117830	H	33.1945625	-87.4808264	2025-03-11	16:28:00	obsr3423678		S217964722	Traveling	Traveling	P22			73	3.270		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3002160881	2025-03-28 11:11:42.105218	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-28	09:52:00	obsr447687		S221296269	Traveling	Traveling	P22			18	0.193		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005853831	2025-03-29 15:24:48.835999	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050	L39487371	P	33.1044400	-87.5504990	2025-03-29	14:04:00	obsr355910		S221624304	Traveling	Traveling	P22			19	0.161		1	1		0	1	0		Walking in yard		
URN:CornellLabOfOrnithology:EBIRD:OBS2966874501	2025-03-20 17:03:07.985627	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	08:38:00	obsr1073731		S218869928	Traveling	Traveling	P22			91	16.270		2	1	G14255396	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3011969719	2025-03-31 13:32:17.451304	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr1242913		S222111142	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3036194172	2025-04-08 23:37:07.218249	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374	L16659130	P	33.2976590	-87.5037360	2025-03-29	10:00:00	obsr1242913		S223983481	Stationary	Stationary	P21			120			2	1	G14418257	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2987218269	2025-03-24 16:40:48.59988	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				15					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125	BIRDLIFE_31408|US-AL_2619	27			Fire Tower Road	L39913834	P	33.0181620	-87.3682880	2025-03-23	06:52:00	obsr451424		S220230845	Traveling	Traveling	P22			130	10.578		2	1	G14304001	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2939748366	2025-03-07 12:17:09.983971	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-07	09:44:00	obsr3007850		S217057780	Traveling	Traveling	P22			92	2.827		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2956472732	2025-03-12 19:31:49.237161	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)	L40255155	P	33.0902080	-87.3957410	2025-03-12	17:44:00	obsr2940210		S218160984	Stationary	Stationary	P21			47			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009897051	2025-03-30 20:14:41.618904	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-30	18:35:00	obsr4793312		S221968879	Traveling	Traveling	P22			39	2.620		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2982551474	2025-04-06 01:00:07.84204	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-21	16:33:00	obsr3774491		S219870452	Traveling	Traveling	P22			109	2.308		2	1	G14291243	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2950277867	2025-03-10 18:25:49.897078	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Hurricane Creek Park	L7860825	H	33.2126685	-87.4459804	2025-03-10	16:59:00	obsr447687		S217776608	Traveling	Traveling	P22			26	1.593		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945977494	2025-03-09 12:24:04.290849	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr451424		S217493537	Traveling	Traveling	P22			77	11.398		2	1	G14200837	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920323448	2025-03-01 23:25:30.80604	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-01	09:17:00	obsr1073731		S216039375	Traveling	Traveling	P22			57	14.235		2	1	G14144062	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2979256860	2025-03-20 15:42:07.54127	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lake Harris	L2612327	H	33.2712298	-87.4705240	2025-03-20	14:31:00	obsr447687		S219657485	Traveling	Traveling	P22			10	0.290		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3000612445	2025-03-28 19:11:24.356877	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Arboretum/Prickett Running Park	L41145416	P	33.1948120	-87.4808940	2025-03-27	16:39:00	obsr3423678		S221187878	Traveling	Traveling	P22			65	1.946		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005385102	2025-03-30 20:33:37.575882	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				6					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama Arboretum	L2117830	H	33.1945625	-87.4808264	2025-03-29	06:46:00	obsr2915343		S221580724	Traveling	Traveling	P22			302	4.426		2	1	G14343766	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945712279	2025-03-09 10:58:28.529917	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				6					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-09	08:52:00	obsr1073731		S217465685	Traveling	Traveling	P22			62	6.818		2	1	G14199948	0	1	0		Just the fields and ponds from the highway to Benton’s bend.		
URN:CornellLabOfOrnithology:EBIRD:OBS3012836890	2025-03-31 19:01:57.580598	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1	S 	C2	S 		United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-31	16:12:00	obsr850449		S222174046	Traveling	Traveling	P22			108	1.948		1	1		0	1	0			Heard singing; slough woods pine trees	
URN:CornellLabOfOrnithology:EBIRD:OBS2939792164	2025-03-07 12:39:08.015078	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			The University of Alabama Arboretum, Tuscaloosa US-AL	L40933206	P	33.1910950	-87.4744030	2025-03-07	10:37:00	obsr1722350		S217061569	Traveling	Traveling	P22			59	1.095		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920323464	2025-03-01 23:25:30.80604	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-01	09:17:00	obsr451424		S216039377	Traveling	Traveling	P22			57	14.235		2	1	G14144062	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2947228677	2025-03-09 19:21:30.149399	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-09	18:13:00	obsr447687		S217592575	Traveling	Traveling	P22			6	0.193		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009095966	2025-03-30 20:33:52.367627	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr1152076		S221907258	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2990340230	2025-03-24 09:16:10.411641	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Deerlick Creek Park	L25275013	H	33.2564480	-87.4310370	2025-03-24	06:55:00	obsr151204		S220458394	Traveling	Traveling	P22			71	1.877		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2927825905	2025-03-03 14:25:19.100681	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		28			Tannehill Ironworks Historical Park	L1132450	H	33.2510342	-87.0666504	2025-03-03	08:05:00	obsr556872		S216476722	Traveling	Traveling	P22			35	1.127		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920143000	2025-03-01 23:25:36.561672	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	06:48:00	obsr451424		S216022486	Traveling	Traveling	P22			142	11.467		2	1	G14143492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2987218237	2025-03-24 16:40:48.59988	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				15					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125	BIRDLIFE_31408|US-AL_2619	27			Fire Tower Road	L39913834	P	33.0181620	-87.3682880	2025-03-23	06:52:00	obsr1073731		S220230843	Traveling	Traveling	P22			130	10.578		2	1	G14304001	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2919749198	2025-03-01 23:25:39.781016	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-01	06:21:00	obsr451424		S215984765	Traveling	Traveling	P22			24	1.092		2	1	G14142220	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2963476855	2025-03-15 10:38:53.823262	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)	L40255155	P	33.0902080	-87.3957410	2025-03-15	08:41:00	obsr2940210		S218634920	Traveling	Traveling	P22			57	0.211		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3011974761	2025-03-31 13:32:17.678873	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr1235845		S222111974	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2938620194	2025-03-07 02:36:23.540525	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-04	16:30:00	obsr3031639		S216981239	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2971472247	2025-03-17 20:10:00.795541	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050	L39487371	P	33.1044400	-87.5504990	2025-03-17	18:29:00	obsr355910		S219146769	Traveling	Traveling	P22			36	0.161		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3004762979	2025-03-29 09:35:15.718018	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)	L27095723	P	33.4251511	-87.6054867	2025-03-28	16:20:00	obsr916618		S221508922	Stationary	Stationary	P21			36			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005385926	2025-03-29 12:50:18.483669	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama Arboretum	L2117830	H	33.1945625	-87.4808264	2025-03-29	06:26:00	obsr2915343		S221580740	Stationary	Stationary	P21			5			2	1	G14343767	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2921024891	2025-03-01 15:03:50.712854	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)	L40255155	P	33.0902080	-87.3957410	2025-03-01	13:26:00	obsr2940210		S216091439	Stationary	Stationary	P21			37			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945712315	2025-03-09 10:58:28.529917	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				6					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-09	08:52:00	obsr451424		S217465687	Traveling	Traveling	P22			62	6.818		2	1	G14199948	0	1	0		Just the fields and ponds from the highway to Benton’s bend.		
URN:CornellLabOfOrnithology:EBIRD:OBS3004943243	2025-03-30 20:33:58.098671	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park	L41817972	P	33.2249100	-87.5288470	2025-03-29	07:02:00	obsr3423678		S221532918	Traveling	Traveling	P22			153	2.973		2	1	G14343859	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009418910	2025-03-30 17:15:29.683739	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr451424		S221934152	Traveling	Traveling	P22			60	13.532		2	1	G14355008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2977675856	2025-03-20 00:53:48.649523	33868	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama	L38588225	P	33.2166920	-87.5499850	2025-03-19	08:30:00	obsr3031639		S219529729	Incidental	Incidental	P20						1	0		0	1	0				
